GID,water_year,avg_cmi_anomaly
1989_1047,1990,6.664407268425677
1989_1050,1983,-16.13504616267259
1989_1050,1984,-12.915407472786086
1989_1050,1985,15.986403183444153
1989_1050,1986,-2.9634027091723376
1989_1050,1987,-9.348277527713215
1989_1050,1988,-1.551855511795889
1989_1050,1989,-15.542501955030147
1989_1050,1990,-6.4314790815966205
1989_1054,1983,-2.5437554562680242
1989_1054,1984,-8.965395317833366
1989_1054,1985,13.354123677964422
1989_1054,1986,-1.4660194854003856
1989_1054,1987,-5.743253088585161
1989_1054,1988,-12.149763987686333
1989_1054,1989,-15.706039699456825
1989_1054,1990,0.6969573270613673
1989_1069,1983,2.0338719204132625
1989_1069,1984,-9.82436192801225
1989_1069,1985,11.8052076630931
1989_1069,1986,0.015746059957089997
1989_1069,1987,-7.912899479171984
1989_1069,1988,-14.765944926497847
1989_1069,1989,-15.020038116723223
1989_1069,1990,-0.16913035716134886
1989_1071,1983,-12.71814266341421
1989_1071,1984,-9.576675958780298
1989_1071,1985,13.03802805244886
1989_1071,1986,-6.915289411843356
1989_1071,1987,-10.218213347406719
1989_1071,1988,-5.848173356788233
1989_1071,1989,-19.77609570804411
1989_1071,1990,0.35303900666616317
1989_1072,1983,-14.07594851239883
1989_1072,1984,-13.359777990944755
1989_1072,1985,11.032557325843422
1989_1072,1986,-1.1672580437206943
1989_1072,1987,-13.061481165481743
1989_1072,1988,-5.852119836475505
1989_1072,1989,-13.190339181526701
1989_1072,1990,-9.725325784783607
1989_1078,1983,-2.6306052952981327
1989_1078,1984,-8.558494371323684
1989_1078,1985,13.989470125200215
1989_1078,1986,-1.2944696271988114
1989_1078,1987,-5.269597146286846
1989_1078,1988,-12.292132584418473
1989_1078,1989,-15.694411874382231
1989_1078,1990,0.9768694009801528
1989_1081,1983,-10.983384900601127
1989_1081,1984,-14.666127857997
1989_1081,1985,13.334472669492486
1989_1081,1986,3.295129428152346
1989_1081,1987,-9.469157918046823
1989_1081,1988,-7.0051977217410455
1989_1081,1989,-15.881824576748889
1989_1081,1990,-6.155593186521523
1989_1084,1983,2.6788938314593858
1989_1084,1984,-9.121494277450283
1989_1084,1985,16.573492802928694
1989_1084,1986,-1.4806115553395116
1989_1084,1987,-5.901479742498885
1989_1084,1988,-9.316980028612216
1989_1084,1989,-16.116980476778632
1989_1084,1990,0.7672487261575938
1989_1088,1983,-7.2854013796016535
1989_1088,1984,-11.87890107671675
1989_1088,1985,16.077632063972672
1989_1088,1986,1.105987651440042
1989_1088,1987,-9.578891692891153
