GID,NFIREID,fire_id,evi_period_start,evi_period_end,total_pixels,mean_evi,fire_processing_time_seconds,total_processing_time_seconds,avg_processing_time_seconds
2014_1295,1295,2014_1295,2014-07-17,2014-08-17,10832,0.33685650770842607,1.6694579124450684,6863.984381914139,5.826811869197062
2015_1136,1136,2015_1136,2015-04-26,2015-05-26,12066,0.19945658678576367,6.763880252838135,6863.984381914139,5.826811869197062
2015_1091,1091,2015_1091,2015-05-26,2015-06-26,554,0.31243906805515514,3.4278790950775146,6863.984381914139,5.826811869197062
2016_1174,1174,2016_1174,2016-06-17,2016-07-17,1013,0.33831790821529856,3.007861852645874,6863.984381914139,5.826811869197062
2017_2285,2285,2017_2285,2017-06-26,2017-07-26,167,0.3686642750642355,2.7491462230682373,6863.984381914139,5.826811869197062
2017_2059,2059,2017_2059,2017-06-28,2017-07-28,66476,0.3293398909995924,6.533020973205566,6863.984381914139,5.826811869197062
2017_3695,3695,2017_3695,2017-06-28,2017-07-28,2771,0.31691830951871536,3.5199999809265137,6863.984381914139,5.826811869197062
2017_2120,2120,2017_2120,2017-06-29,2017-07-29,3747,0.3394241511342803,3.381469964981079,6863.984381914139,5.826811869197062
2017_3696,3696,2017_3696,2017-06-29,2017-07-29,795,0.3164531824287809,6.51107382774353,6863.984381914139,5.826811869197062
2017_2106,2106,2017_2106,2017-06-30,2017-07-30,1,0.3797538529770484,7.413984060287476,6863.984381914139,5.826811869197062
2017_2197,2197,2017_2197,2017-06-30,2017-07-30,8203,0.34829684147972634,12.64781904220581,6863.984381914139,5.826811869197062
2017_3694,3694,2017_3694,2017-09-18,2017-10-18,2248,0.19189530628413493,3.0215632915496826,6863.984381914139,5.826811869197062
2018_2811,2811,2018_2811,2018-05-28,2018-06-28,2497,0.34260712517887865,2.680791139602661,6863.984381914139,5.826811869197062
2018_1804,1804,2018_1804,2018-06-07,2018-07-07,3719,0.3193986005449164,5.859299898147583,6863.984381914139,5.826811869197062
2018_1731,1731,2018_1731,2018-06-15,2018-07-15,1734,0.5064217707897465,1.6142189502716064,6863.984381914139,5.826811869197062
2018_2808,2808,2018_2808,2018-08-06,2018-09-06,0,,1.638206958770752,6863.984381914139,5.826811869197062
2019_1520,1520,2019_1520,2019-05-30,2019-06-30,605,0.272043389009706,2.636845111846924,6863.984381914139,5.826811869197062
2020_529,529,2020_529,2020-05-16,2020-06-16,1094,0.2906708846886948,2.372544050216675,6863.984381914139,5.826811869197062
2020_338,338,2020_338,2020-06-24,2020-07-24,881,0.4472396114000463,1.6406550407409668,6863.984381914139,5.826811869197062
2020_531,531,2020_531,2020-06-25,2020-07-25,885,0.3967122104757717,1.4381818771362305,6863.984381914139,5.826811869197062
2021_2318,2318,2021_2318,2021-06-16,2021-07-16,612,0.3115698211580183,3.798488140106201,6863.984381914139,5.826811869197062
2021_2312,2312,2021_2312,2021-06-17,2021-07-17,15,0.20704261647128305,2.489213228225708,6863.984381914139,5.826811869197062
2023_1627,1627,2023_1627,2023-05-04,2023-06-04,1485,0.36187951092749204,1.8401319980621338,6863.984381914139,5.826811869197062
2024_639,639,2024_639,2024-05-30,2024-06-30,1408,0.2583944062881891,3.567837953567505,6863.984381914139,5.826811869197062
1987_30,30,1987_30,1987-04-07,1987-05-07,0,,2.539072036743164,6863.984381914139,5.826811869197062
1987_67,67,1987_67,1987-05-25,1987-06-25,37487,0.2970895646998833,5.3007237911224365,6863.984381914139,5.826811869197062
1988_69,69,1988_69,1988-04-29,1988-05-29,7132,0.3038462610035161,3.3266870975494385,6863.984381914139,5.826811869197062
1988_51,51,1988_51,1988-05-10,1988-06-10,6013,0.23320763901521502,3.9806301593780518,6863.984381914139,5.826811869197062
1988_68,68,1988_68,1988-06-10,1988-07-10,4829,0.25874760424914756,3.0987629890441895,6863.984381914139,5.826811869197062
1988_60,60,1988_60,1988-06-23,1988-07-23,25658,0.3620477358245355,4.038194179534912,6863.984381914139,5.826811869197062
1988_97,97,1988_97,1988-07-03,1988-08-03,3472,0.3378457655302953,4.7264039516448975,6863.984381914139,5.826811869197062
1989_1161,1161,1989_1161,1989-06-17,1989-07-17,1655,0.3580012093919221,3.3328850269317627,6863.984381914139,5.826811869197062
1989_1276,1276,1989_1276,1989-06-22,1989-07-22,20351,0.3615054760149633,4.218790292739868,6863.984381914139,5.826811869197062
1989_1285,1285,1989_1285,1989-06-24,1989-07-24,3732,0.3004743592869795,2.480398178100586,6863.984381914139,5.826811869197062
1989_905,905,1989_905,1989-06-28,1989-07-28,2760,0.29483527733482573,1.9824981689453125,6863.984381914139,5.826811869197062
1990_49,49,1990_49,1990-05-01,1990-06-01,3819,0.24785497761868575,15.753532886505127,6863.984381914139,5.826811869197062
1990_11,11,1990_11,1990-06-23,1990-07-23,12862,0.35584706299668806,6.889092206954956,6863.984381914139,5.826811869197062
1990_19,19,1990_19,1990-06-28,1990-07-28,4849,0.2935906982377793,32.89431190490723,6863.984381914139,5.826811869197062
1990_18,18,1990_18,1990-07-12,1990-08-12,12040,0.2924534519066641,7.136054992675781,6863.984381914139,5.826811869197062
1990_38,38,1990_38,1990-07-14,1990-08-14,223,0.3126641544724765,24.98060631752014,6863.984381914139,5.826811869197062
1990_38,38,1990_38,1990-07-14,1990-08-14,5597,0.29651598924880107,3.1769039630889893,6863.984381914139,5.826811869197062
1991_55,55,1991_55,1991-07-04,1991-08-04,5624,0.35045474862251547,2.44294810295105,6863.984381914139,5.826811869197062
1991_68,68,1991_68,1991-07-12,1991-08-12,44069,0.30058326649087797,12.622291803359985,6863.984381914139,5.826811869197062
1991_63,63,1991_63,1991-07-16,1991-08-16,5422,0.3485041800739181,4.845610857009888,6863.984381914139,5.826811869197062
1993_6,6,1993_6,1993-05-11,1993-06-11,183206,0.23931485104475997,19.634783029556274,6863.984381914139,5.826811869197062
1993_10,10,1993_10,1993-05-19,1993-06-19,218675,0.2708709766884772,21.932905912399292,6863.984381914139,5.826811869197062
1993_8,8,1993_8,1993-05-19,1993-06-19,34038,0.287347064993967,5.60628080368042,6863.984381914139,5.826811869197062
1994_43,43,1994_43,1994-05-26,1994-06-26,25742,0.27275008841444426,7.505321025848389,6863.984381914139,5.826811869197062
1995_1102,1102,1995_1102,1995-05-02,1995-06-02,104079,0.24395374255750263,12.654967069625854,6863.984381914139,5.826811869197062
1995_1146,1146,1995_1146,1995-05-18,1995-06-18,259295,0.2491060031799174,17.74770188331604,6863.984381914139,5.826811869197062
1996_517,517,1996_517,1996-05-10,1996-06-10,0,,6.897657871246338,6863.984381914139,5.826811869197062
1996_526,526,1996_526,1996-05-10,1996-06-10,162,0.2328449428459965,1.5470480918884277,6863.984381914139,5.826811869197062
1996_529,529,1996_529,1996-05-10,1996-06-10,5974,0.30612125802668344,3.4841108322143555,6863.984381914139,5.826811869197062
1996_526,526,1996_526,1996-05-10,1996-06-10,4411,0.23692481063908996,3.447427749633789,6863.984381914139,5.826811869197062
1996_540,540,1996_540,1996-05-11,1996-06-11,25475,0.2945770903993464,4.273615121841431,6863.984381914139,5.826811869197062
1996_582,582,1996_582,1996-05-13,1996-06-13,5620,0.2715002514810326,3.3528730869293213,6863.984381914139,5.826811869197062
1996_537,537,1996_537,1996-05-13,1996-06-13,0,,2.845576047897339,6863.984381914139,5.826811869197062
1996_562,562,1996_562,1996-05-13,1996-06-13,45225,0.25580346121320796,8.15709376335144,6863.984381914139,5.826811869197062
1996_579,579,1996_579,1996-05-13,1996-06-13,277457,0.26405259259206487,38.18346810340881,6863.984381914139,5.826811869197062
1996_549,549,1996_549,1996-05-13,1996-06-13,45871,0.3023462360671355,9.248282194137573,6863.984381914139,5.826811869197062
1996_511,511,1996_511,1996-05-13,1996-06-13,11879,0.3027230557293877,3.7656362056732178,6863.984381914139,5.826811869197062
1996_564,564,1996_564,1996-05-14,1996-06-14,6538,0.26109193384934615,6.669261932373047,6863.984381914139,5.826811869197062
1998_668,668,1998_668,1998-07-07,1998-08-07,2669,0.3677907022478552,2.4201419353485107,6863.984381914139,5.826811869197062
1999_453,453,1999_453,1999-04-29,1999-05-29,54141,0.2571915361519722,13.360719919204712,6863.984381914139,5.826811869197062
1999_432,432,1999_432,1999-07-26,1999-08-26,69242,0.30591284876861874,9.350596189498901,6863.984381914139,5.826811869197062
1999_432,432,1999_432,1999-07-26,1999-08-26,335,0.32576485025193913,4.851421117782593,6863.984381914139,5.826811869197062
2000_386,386,2000_386,2000-06-28,2000-07-28,37999,0.33475496605909877,13.802474021911621,6863.984381914139,5.826811869197062
2002_723,723,2002_723,2002-06-04,2002-07-04,4631,0.3177764210752081,7.867509126663208,6863.984381914139,5.826811869197062
2002_623,623,2002_623,2002-06-16,2002-07-16,2192,0.38300615161865265,2.656588077545166,6863.984381914139,5.826811869197062
2002_655,655,2002_655,2002-06-17,2002-07-17,112120,0.3000075867273937,6.7653257846832275,6863.984381914139,5.826811869197062
2003_708,708,2003_708,2003-06-17,2003-07-17,11276,0.29087499547583473,3.2883808612823486,6863.984381914139,5.826811869197062
2006_729,729,2006_729,2006-05-14,2006-06-14,1166,0.2718158061535897,1.756533145904541,6863.984381914139,5.826811869197062
2009_430,430,2009_430,2009-05-20,2009-06-20,9932,0.2796072323738683,6.602859973907471,6863.984381914139,5.826811869197062
2009_443,443,2009_443,2009-05-23,2009-06-23,23797,0.2885982193517735,3.5961649417877197,6863.984381914139,5.826811869197062
2011_733,733,2011_733,2011-06-01,2011-07-01,1270,0.26783465974308357,2.7637128829956055,6863.984381914139,5.826811869197062
2011_741,741,2011_741,2011-06-07,2011-07-07,892,0.320498593740016,1.7619950771331787,6863.984381914139,5.826811869197062
2011_740,740,2011_740,2011-06-16,2011-07-16,102,0.25624996199896627,1.875373125076294,6863.984381914139,5.826811869197062
2011_454,454,2011_454,2011-06-17,2011-07-17,1358,0.21398004842690413,4.740019798278809,6863.984381914139,5.826811869197062
2011_726,726,2011_726,2011-06-18,2011-07-18,1759,0.33649678133685207,1.8874120712280273,6863.984381914139,5.826811869197062
2012_1054,1054,2012_1054,2012-06-05,2012-07-05,0,,2.5710437297821045,6863.984381914139,5.826811869197062
2012_1056,1056,2012_1056,2012-06-07,2012-07-07,4188,0.29654865825859544,3.0349268913269043,6863.984381914139,5.826811869197062
2012_704,704,2012_704,2012-06-27,2012-07-27,3765,0.3244887506936596,3.8240089416503906,6863.984381914139,5.826811869197062
2013_1184,1184,2013_1184,2013-06-02,2013-07-02,1067,0.2424855999693323,2.750433921813965,6863.984381914139,5.826811869197062
1986_40,40,1986_40,1986-04-25,1986-05-25,462604,0.25327947443733795,23.65888476371765,6863.984381914139,5.826811869197062
1988_85,85,1988_85,1988-04-28,1988-05-28,225024,0.25703140913901185,14.832525968551636,6863.984381914139,5.826811869197062
1988_85,85,1988_85,1988-04-28,1988-05-28,212,0.2653954159687606,2.7048540115356445,6863.984381914139,5.826811869197062
1988_64,64,1988_64,1988-04-29,1988-05-29,37683,0.2556905502761299,6.563767910003662,6863.984381914139,5.826811869197062
1988_65,65,1988_65,1988-04-30,1988-05-30,1054269,0.28009029966962806,45.61272192001343,6863.984381914139,5.826811869197062
1988_61,61,1988_61,1988-05-02,1988-06-02,12070,0.2484871046309006,2.725614070892334,6863.984381914139,5.826811869197062
1988_77,77,1988_77,1988-05-03,1988-06-03,5735,0.2576339114855547,8.755995988845825,6863.984381914139,5.826811869197062
1988_82,82,1988_82,1988-05-07,1988-06-07,28891,0.23516431917800162,5.292867183685303,6863.984381914139,5.826811869197062
1988_84,84,1988_84,1988-05-08,1988-06-08,4252,0.27380428755863034,2.7498490810394287,6863.984381914139,5.826811869197062
1988_73,73,1988_73,1988-05-27,1988-06-27,296559,0.351310028127262,14.264823913574219,6863.984381914139,5.826811869197062
1988_94,94,1988_94,1988-06-23,1988-07-23,422,0.3664851335877458,2.323145866394043,6863.984381914139,5.826811869197062
1988_94,94,1988_94,1988-06-23,1988-07-23,29440,0.38560926920764493,8.43576717376709,6863.984381914139,5.826811869197062
1989_849,849,1989_849,1989-05-18,1989-06-18,53871,0.31149458129758445,6.799853086471558,6863.984381914139,5.826811869197062
1989_1037,1037,1989_1037,1989-06-03,1989-07-03,1003290,0.3063441055002739,36.433520793914795,6863.984381914139,5.826811869197062
1989_964,964,1989_964,1989-06-04,1989-07-04,7854,0.30237270868192934,3.0787460803985596,6863.984381914139,5.826811869197062
1989_1326,1326,1989_1326,1989-06-14,1989-07-14,398127,0.31586574438828513,22.984714031219482,6863.984381914139,5.826811869197062
1989_1277,1277,1989_1277,1989-06-20,1989-07-20,19605,0.29865784531765194,3.4373366832733154,6863.984381914139,5.826811869197062
1990_25,25,1990_25,1990-07-12,1990-08-12,192601,0.303484411438883,11.013014078140259,6863.984381914139,5.826811869197062
1991_58,58,1991_58,1991-07-13,1991-08-13,666990,0.3017872382448471,21.522305011749268,6863.984381914139,5.826811869197062
2006_622,622,2006_622,2006-06-04,2006-07-04,6159,0.3039842370416734,2.9360318183898926,6863.984381914139,5.826811869197062
2006_580,580,2006_580,2006-06-15,2006-07-15,57056,0.3372647543037681,8.432033777236938,6863.984381914139,5.826811869197062
2006_617,617,2006_617,2006-07-24,2006-08-24,92004,0.36622386033057286,11.203125953674316,6863.984381914139,5.826811869197062
2006_599,599,2006_599,2006-07-31,2006-08-31,81707,0.35583318819386484,14.814235210418701,6863.984381914139,5.826811869197062
2006_604,604,2006_604,2006-07-31,2006-08-31,3833,0.3287060822828523,2.939876079559326,6863.984381914139,5.826811869197062
2006_583,583,2006_583,2006-08-04,2006-09-04,11585,0.35991716088039516,3.8563640117645264,6863.984381914139,5.826811869197062
2011_599,599,2011_599,2011-05-30,2011-06-30,11406,0.300758261990928,17.396629095077515,6863.984381914139,5.826811869197062
2011_604,604,2011_604,2011-06-05,2011-07-05,4035,0.28970719036120735,2.558422088623047,6863.984381914139,5.826811869197062
2011_513,513,2011_513,2011-06-11,2011-07-11,296605,0.32340250372528395,24.635043144226074,6863.984381914139,5.826811869197062
2011_483,483,2011_483,2011-06-14,2011-07-14,24749,0.33672628673966565,4.9170241355896,6863.984381914139,5.826811869197062
2011_472,472,2011_472,2011-06-18,2011-07-18,3187,0.3806304743260211,1.9106369018554688,6863.984381914139,5.826811869197062
2011_446,446,2011_446,2011-06-20,2011-07-20,4509,0.31321200934831234,2.029932975769043,6863.984381914139,5.826811869197062
2011_455,455,2011_455,2011-06-20,2011-07-20,4595,0.2965063933798253,3.460686206817627,6863.984381914139,5.826811869197062
2012_686,686,2012_686,2012-06-18,2012-07-18,0,,2.553039073944092,6863.984381914139,5.826811869197062
2012_669,669,2012_669,2012-06-27,2012-07-27,0,,3.4941861629486084,6863.984381914139,5.826811869197062
2012_669,669,2012_669,2012-06-27,2012-07-27,0,,3.9763636589050293,6863.984381914139,5.826811869197062
2018_913,913,2018_913,2018-05-27,2018-06-27,653,0.2573329721687399,36.031519174575806,6863.984381914139,5.826811869197062
2018_913,913,2018_913,2018-05-27,2018-06-27,162,0.23005900998245468,2.3176608085632324,6863.984381914139,5.826811869197062
2018_2101,2101,2018_2101,2018-06-13,2018-07-13,95176,0.3238070785117666,17.87703013420105,6863.984381914139,5.826811869197062
2021_2328,2328,2021_2328,2021-06-01,2021-07-01,0,,10.901812076568604,6863.984381914139,5.826811869197062
2021_1637,1637,2021_1637,2021-06-07,2021-07-07,47234,0.31401604080272,11.561651945114136,6863.984381914139,5.826811869197062
2021_2225,2225,2021_2225,2021-06-12,2021-07-12,18039,0.34971975397707217,11.567296028137207,6863.984381914139,5.826811869197062
2021_1495,1495,2021_1495,2021-06-13,2021-07-13,20680,0.32265831460603556,12.043884992599487,6863.984381914139,5.826811869197062
2021_1066,1066,2021_1066,2021-06-19,2021-07-19,41503,0.3891921314939379,11.656207799911499,6863.984381914139,5.826811869197062
2023_171,171,2023_171,2023-05-02,2023-06-02,6307,0.3145119777518993,8.386574983596802,6863.984381914139,5.826811869197062
2023_177,177,2023_177,2023-05-10,2023-06-10,2717,0.30905483329891636,7.713520765304565,6863.984381914139,5.826811869197062
2023_159,159,2023_159,2023-05-11,2023-06-11,64109,0.3147256429457504,19.360892295837402,6863.984381914139,5.826811869197062
2023_201,201,2023_201,2023-05-11,2023-06-11,238700,0.32253720575218137,12.111150979995728,6863.984381914139,5.826811869197062
2023_175,175,2023_175,2023-05-12,2023-06-12,8140,0.34927645539361607,6.43991494178772,6863.984381914139,5.826811869197062
2023_174,174,2023_174,2023-05-21,2023-06-21,43900,0.3003559520919478,7.091670989990234,6863.984381914139,5.826811869197062
1988_41,41,1988_41,1988-05-20,1988-06-20,112161,0.3015179823225049,4.789047956466675,6863.984381914139,5.826811869197062
1988_40,40,1988_40,1988-05-20,1988-06-20,46866,0.2802088445869446,6.700637102127075,6863.984381914139,5.826811869197062
1988_33,33,1988_33,1988-05-20,1988-06-20,10632,0.24586160440573065,5.264644145965576,6863.984381914139,5.826811869197062
1988_37,37,1988_37,1988-05-20,1988-06-20,52061,0.2789479713919455,4.02618408203125,6863.984381914139,5.826811869197062
1988_26,26,1988_26,1988-05-20,1988-06-20,43363,0.30390536044029337,2.627455949783325,6863.984381914139,5.826811869197062
1988_30,30,1988_30,1988-05-20,1988-06-20,3339,0.2720027590716747,2.649064064025879,6863.984381914139,5.826811869197062
1988_34,34,1988_34,1988-05-21,1988-06-21,26114,0.2550976592587902,2.7190518379211426,6863.984381914139,5.826811869197062
1995_1322,1322,1995_1322,1995-05-19,1995-06-19,13954,0.34992325835613647,2.306180000305176,6863.984381914139,5.826811869197062
1995_1276,1276,1995_1276,1995-05-20,1995-06-20,21686,0.3639591827840354,3.8128821849823,6863.984381914139,5.826811869197062
1995_1399,1399,1995_1399,1995-05-20,1995-06-20,1540,0.3949828981159406,2.5161449909210205,6863.984381914139,5.826811869197062
1996_656,656,1996_656,1996-05-13,1996-06-13,58175,0.348221155467273,4.202519178390503,6863.984381914139,5.826811869197062
1997_338,338,1997_338,1997-05-03,1997-06-03,3316,0.2425092830573888,2.6279778480529785,6863.984381914139,5.826811869197062
2002_675,675,2002_675,2002-06-14,2002-07-14,2790,0.38057726331240876,2.5225720405578613,6863.984381914139,5.826811869197062
2002_665,665,2002_665,2002-06-17,2002-07-17,7472,0.3738408283476356,2.507081985473633,6863.984381914139,5.826811869197062
2010_875,875,2010_875,2010-04-18,2010-05-18,562,0.2256784503381561,7.229695081710815,6863.984381914139,5.826811869197062
2011_728,728,2011_728,2011-06-09,2011-07-09,487,0.46937995825707685,1.7827050685882568,6863.984381914139,5.826811869197062
2011_725,725,2011_725,2011-07-11,2011-08-11,584,0.49225706135896174,7.446482181549072,6863.984381914139,5.826811869197062
2012_776,776,2012_776,2012-04-15,2012-05-15,9875,0.3050809651445516,3.0761029720306396,6863.984381914139,5.826811869197062
2012_1043,1043,2012_1043,2012-07-06,2012-08-06,784,0.32260126910847997,6.097295045852661,6863.984381914139,5.826811869197062
2012_1041,1041,2012_1041,2012-08-07,2012-09-07,0,,2.5991899967193604,6863.984381914139,5.826811869197062
2014_1475,1475,2014_1475,2014-06-12,2014-07-12,2546,0.3654502825860677,1.5664052963256836,6863.984381914139,5.826811869197062
2015_1140,1140,2015_1140,2015-04-26,2015-05-26,2527,0.21223305013563917,2.4606127738952637,6863.984381914139,5.826811869197062
2015_1145,1145,2015_1145,2015-04-26,2015-05-26,22019,0.21793195078465752,2.897814989089966,6863.984381914139,5.826811869197062
2015_1157,1157,2015_1157,2015-05-24,2015-06-24,1622,0.3043558773547306,3.014050006866455,6863.984381914139,5.826811869197062
2015_1148,1148,2015_1148,2015-06-04,2015-07-04,5847,0.32017001052801125,1.681434154510498,6863.984381914139,5.826811869197062
2015_1178,1178,2015_1178,2015-06-10,2015-07-10,0,,2.2568371295928955,6863.984381914139,5.826811869197062
2017_2361,2361,2017_2361,2017-06-28,2017-07-28,34075,0.3695708516341864,7.655664920806885,6863.984381914139,5.826811869197062
2018_2807,2807,2018_2807,2018-06-16,2018-07-16,0,,2.5857880115509033,6863.984381914139,5.826811869197062
2018_403,403,2018_403,2018-07-10,2018-08-10,3036,0.423588441573247,3.2478818893432617,6863.984381914139,5.826811869197062
2019_1238,1238,2019_1238,2019-06-06,2019-07-06,30,0.3285574708907175,1.9619131088256836,6863.984381914139,5.826811869197062
2020_526,526,2020_526,2020-05-16,2020-06-16,6378,0.295369036932054,3.0305051803588867,6863.984381914139,5.826811869197062
2021_2306,2306,2021_2306,2021-04-14,2021-05-14,697,0.2602937489736861,2.224478244781494,6863.984381914139,5.826811869197062
2021_2316,2316,2021_2316,2021-04-15,2021-05-15,848,0.23052761741241834,1.517815113067627,6863.984381914139,5.826811869197062
2021_2313,2313,2021_2313,2021-05-04,2021-06-04,6989,0.48239887773561585,2.8553929328918457,6863.984381914139,5.826811869197062
2021_1988,1988,2021_1988,2021-06-25,2021-07-25,9372,0.41878025343484576,5.691654205322266,6863.984381914139,5.826811869197062
2021_1303,1303,2021_1303,2021-07-03,2021-08-03,1390,0.4137395699011871,2.600738048553467,6863.984381914139,5.826811869197062
1987_31,31,1987_31,1987-04-05,1987-05-05,10712,0.23899092698356722,10.8715980052948,6863.984381914139,5.826811869197062
1988_38,38,1988_38,1988-05-20,1988-06-20,2641,0.28326890248765313,3.5637459754943848,6863.984381914139,5.826811869197062
1988_43,43,1988_43,1988-05-20,1988-06-20,50617,0.3010332861417081,12.660919904708862,6863.984381914139,5.826811869197062
1988_42,42,1988_42,1988-05-20,1988-06-20,3536,0.31546949920858725,1.718780279159546,6863.984381914139,5.826811869197062
1994_10,10,1994_10,1994-05-24,1994-06-24,4380,0.28685209424285163,2.4961321353912354,6863.984381914139,5.826811869197062
1995_1205,1205,1995_1205,1995-05-17,1995-06-17,10646,0.2546721621885376,2.943819761276245,6863.984381914139,5.826811869197062
1995_1241,1241,1995_1241,1995-05-20,1995-06-20,3113,0.2865824801468414,2.5976638793945312,6863.984381914139,5.826811869197062
1995_1255,1255,1995_1255,1995-05-22,1995-06-22,14735,0.33519909876985066,3.0343358516693115,6863.984381914139,5.826811869197062
1995_1250,1250,1995_1250,1995-05-22,1995-06-22,3085,0.31317439833568883,2.2331960201263428,6863.984381914139,5.826811869197062
1995_1271,1271,1995_1271,1995-05-23,1995-06-23,8172,0.2855396991464714,4.033205032348633,6863.984381914139,5.826811869197062
1996_715,715,1996_715,1996-05-12,1996-06-12,5475,0.32462228175771385,2.0512259006500244,6863.984381914139,5.826811869197062
1996_644,644,1996_644,1996-05-13,1996-06-13,173383,0.3314775899836441,27.38082194328308,6863.984381914139,5.826811869197062
2002_716,716,2002_716,2002-04-30,2002-05-31,10747,0.19809288946402248,3.219759702682495,6863.984381914139,5.826811869197062
2003_883,883,2003_883,2003-05-18,2003-06-18,0,,2.2013721466064453,6863.984381914139,5.826811869197062
2003_815,815,2003_815,2003-07-18,2003-08-18,0,,2.9008100032806396,6863.984381914139,5.826811869197062
2006_885,885,2006_885,2006-06-05,2006-07-05,981,0.33746573763362464,1.86142897605896,6863.984381914139,5.826811869197062
1986_11,11,1986_11,1986-04-21,1986-05-21,800972,0.22220429546974538,31.984060049057007,6863.984381914139,5.826811869197062
2013_929,929,2013_929,2013-06-03,2013-07-03,248209,0.2842014635435552,15.955143928527832,6863.984381914139,5.826811869197062
2018_3146,3146,2018_3146,2018-06-15,2018-07-15,89335,0.38489613781292303,10.008255958557129,6863.984381914139,5.826811869197062
2018_736,736,2018_736,2018-07-22,2018-08-22,0,,2.068761110305786,6863.984381914139,5.826811869197062
2018_736,736,2018_736,2018-07-22,2018-08-22,0,,2.1336519718170166,6863.984381914139,5.826811869197062
2021_2321,2321,2021_2321,2021-04-16,2021-05-16,3995,0.2558704944334865,1.89454984664917,6863.984381914139,5.826811869197062
2021_297,297,2021_297,2021-04-17,2021-05-17,26459,0.28599261377654567,5.251152753829956,6863.984381914139,5.826811869197062
2021_2223,2223,2021_2223,2021-06-04,2021-07-04,145143,0.3351387271952024,9.647539377212524,6863.984381914139,5.826811869197062
2021_277,277,2021_277,2021-07-02,2021-08-02,1347,0.23453791738412605,2.491245746612549,6863.984381914139,5.826811869197062
2021_277,277,2021_277,2021-07-02,2021-08-02,27,0.3199904483186625,27.804783821105957,6863.984381914139,5.826811869197062
1995_1327,1327,1995_1327,1995-07-12,1995-08-12,425095,0.4270178440007082,42.824629068374634,6863.984381914139,5.826811869197062
1996_683,683,1996_683,1996-05-13,1996-06-13,34310,0.3368002941726984,2.6790740489959717,6863.984381914139,5.826811869197062
2005_599,599,2005_599,2005-06-30,2005-07-31,707,0.5240999366628306,50.7321879863739,6863.984381914139,5.826811869197062
2005_1001,1001,2005_1001,2005-07-01,2005-08-01,2436,0.4928242962443399,9.188266038894653,6863.984381914139,5.826811869197062
2005_530,530,2005_530,2005-07-06,2005-08-06,5921,0.3556275671559898,7.044950008392334,6863.984381914139,5.826811869197062
2006_742,742,2006_742,2006-06-06,2006-07-06,3245,0.49701475702608794,1.9485347270965576,6863.984381914139,5.826811869197062
2006_745,745,2006_745,2006-06-12,2006-07-12,6443,0.39775222557784523,3.162079095840454,6863.984381914139,5.826811869197062
2006_718,718,2006_718,2006-06-15,2006-07-15,25856,0.42236747343628084,3.8171510696411133,6863.984381914139,5.826811869197062
2006_744,744,2006_744,2006-06-15,2006-07-15,3986,0.4451478813375358,21.675683736801147,6863.984381914139,5.826811869197062
2006_746,746,2006_746,2006-08-09,2006-09-09,792,0.40729799007425,1.5086369514465332,6863.984381914139,5.826811869197062
2006_743,743,2006_743,2006-08-11,2006-09-11,2919,0.36777841585421034,1.7367141246795654,6863.984381914139,5.826811869197062
2011_723,723,2011_723,2011-06-20,2011-07-20,1011,0.5439427843384491,10.083263874053955,6863.984381914139,5.826811869197062
2011_724,724,2011_724,2011-07-28,2011-08-28,2209,0.4305356684929826,9.799211978912354,6863.984381914139,5.826811869197062
2012_795,795,2012_795,2012-08-04,2012-09-04,4745,0.44299248385725326,8.718925952911377,6863.984381914139,5.826811869197062
2018_561,561,2018_561,2018-07-22,2018-08-22,44181,0.43565502974506704,13.449873208999634,6863.984381914139,5.826811869197062
2023_1633,1633,2023_1633,2023-07-01,2023-08-01,1353,0.39452749835455425,2.3522279262542725,6863.984381914139,5.826811869197062
2024_651,651,2024_651,2024-09-03,2024-10-03,685,0.3189535422827366,5.4939281940460205,6863.984381914139,5.826811869197062
1991_2,2,1991_2,1991-07-27,1991-08-27,4507,0.43274493997676367,4.071251153945923,6863.984381914139,5.826811869197062
1995_1315,1315,1995_1315,1995-05-20,1995-06-20,12,0.3477578110359682,2.7827110290527344,6863.984381914139,5.826811869197062
1995_1317,1317,1995_1317,1995-05-22,1995-06-22,10472,0.27093229159645593,5.328650951385498,6863.984381914139,5.826811869197062
2021_1204,1204,2021_1204,2021-05-04,2021-06-04,7221,0.30584679796934083,3.7879140377044678,6863.984381914139,5.826811869197062
2021_1573,1573,2021_1573,2021-05-04,2021-06-04,0,,2.410079002380371,6863.984381914139,5.826811869197062
