GID,ecoregion,YEAR,fire_cause,size_ha,lon,lat,start_date,end_date,ecoregion_lvl,PRESCRI
2021_2313,Lake Wabigoon,2021,Natural,415.501522538,-93.5955137401448,48.8865931038555,2021-06-04,2021-07-25,4,
2018_403,Lake Wabigoon,2018,Natural,181.149167742,-93.0080276101658,50.5483899067334,2018-08-10,2018-09-17,4,
1995_1250,Lake Wabigoon,1995,Natural,178.061902772,-94.2825161875808,50.3038276170461,1995-06-22,1995-07-05,4,
1996_656,Lake Wabigoon,1996,Natural,3452.01345132,-91.8714372589115,49.5909346249303,1996-06-13,1996-06-17,4,
2021_2321,Lake Wabigoon,2021,Natural,232.049730278,-92.1315295811763,50.4854644551194,2021-05-16,2021-06-21,4,
1988_33,Lake Wabigoon,1988,Natural,853.193973954,-94.7709730389536,50.8003081371271,1988-06-20,1988-07-16,4,
2015_1157,Lake Wabigoon,2015,Natural,91.2476901608,-94.905108736606,51.2618383967661,2015-06-24,2015-08-14,4,
2021_277,Lake Wabigoon,2021,Natural,131.154228568,-95.1532041720062,51.4359251415953,2021-08-02,2021-08-03,4,
1997_338,Lake Wabigoon,1997,Natural,1878.52048517,-94.2883739445569,51.3143120180517,1997-06-03,1997-06-21,4,
2013_929,Lake Wabigoon,2013,Natural,15749.7610904,-94.3371269668778,51.4938360353736,2013-07-03,2013-07-15,4,
2011_728,Lake Wabigoon,2011,Natural,40.5953899537,-93.5915658041693,50.2329295914634,2011-07-09,2011-08-22,4,
2003_883,Lake Wabigoon,2003,Natural,60.1345881581,-93.2030321077055,49.5741876679613,2003-06-18,2003-07-03,4,
1994_10,Lake Wabigoon,1994,Natural,246.764555442,-94.6592212518988,51.4085364766406,1994-06-24,1994-07-06,4,
1995_1271,Lake Wabigoon,1995,Natural,759.950194311,-91.4213202649199,49.8343424436898,1995-06-23,1995-06-26,4,
1995_1276,Lake Wabigoon,1995,Natural,1534.55542681,-91.8486920807142,49.7617941449443,1995-06-20,1995-08-17,4,
1995_1205,Lake Wabigoon,1995,Natural,604.727701557,-94.7891566192284,50.9154106205093,1995-06-17,1995-07-12,4,
2011_725,Lake Wabigoon,2011,Natural,34.2942050835,-94.5834164828037,49.3262107826261,2011-08-11,2011-08-30,4,
1995_1322,Lake Wabigoon,1995,Natural,827.885546891,-92.5234628877891,48.8451003510672,1995-06-19,1995-08-19,4,
1988_34,Lake Wabigoon,1988,Natural,2005.11034167,-94.9017005984088,50.8345077650511,1988-06-21,1988-07-15,4,
1988_37,Lake Wabigoon,1988,Natural,3273.52725638,-95.1029369154143,50.833583882046,1988-06-20,1988-07-16,4,
1988_42,Lake Wabigoon,1988,Natural,200.371910584,-94.9465112307825,50.9904364025915,1988-06-20,1988-07-16,4,
2017_2361,Lake Wabigoon,2017,Natural,2131.1650634,-94.991481276073,51.212661603434,2017-07-28,2017-07-31,4,
2015_1140,Lake Wabigoon,2015,Natural,147.049407199,-94.4543073111745,51.525884261952,2015-05-26,2015-07-23,4,
2021_2306,Lake Wabigoon,2021,Natural,40.1207919555,-93.7217603280881,50.3321675151867,2021-05-14,2021-05-24,4,
2015_1145,Lake Wabigoon,2015,Natural,1275.52107199,-94.3221520522556,51.3581230540847,2015-05-26,2015-05-27,4,
1996_644,Lake Wabigoon,1996,Natural,10096.9419872,-91.5966515705503,49.7489022022451,1996-06-13,1996-06-19,4,
2014_1475,Lake Wabigoon,2014,Natural,195.187469017,-95.004789820137,51.3406613800703,2014-07-12,2014-09-09,4,
1988_26,Lake Wabigoon,1988,Natural,2710.91822077,-94.6455094713716,50.6273640783267,1988-06-20,1988-08-03,4,
2006_885,Lake Wabigoon,2006,Natural,55.6670990518,-94.7580256554544,50.6792112368348,2006-07-05,2006-07-17,4,
1995_1399,Lake Wabigoon,1995,Natural,88.543030059,-93.5298344881227,50.2672972770453,1995-06-20,1995-06-30,4,
1988_30,Lake Wabigoon,1988,Natural,193.416975686,-94.440844143908,50.73542632345,1988-06-20,1988-07-12,4,
2021_2223,Lake Wabigoon,2021,Natural,8279.1858768,-94.9187881997711,51.1046634234297,2021-07-04,2021-08-18,4,
1987_31,Lake Wabigoon,1987,Natural,601.332787941,-94.8676641265303,51.5625915954382,1987-05-05,1987-05-29,4,
2018_561,Pigeon River,2018,Natural,3049.5122171,-91.3978445888862,48.5131581085327,2018-08-22,2018-08-23,3,
2006_718,Pigeon River,2006,Natural,1609.13098659,-91.4446873301512,48.2383312637707,2006-07-15,2006-07-18,3,
2006_746,Pigeon River,2006,Natural,51.0691357541,-91.4982812575683,48.2169520530778,2006-09-09,2006-10-26,3,
2012_795,Pigeon River,2012,Natural,293.055691132,-91.2025116707356,48.1269877904245,2012-09-04,2012-10-17,3,
1996_683,Pigeon River,1996,Natural,2187.32796009,-91.701447927127,48.4706238962794,1996-06-13,1996-06-20,3,
2023_1633,Pigeon River,2023,Natural,81.2639300927,-90.8515170603304,48.4651714893126,2023-08-01,2023-09-06,3,
1995_1327,Pigeon River,1995,Natural,28078.1747804,-91.0691640563734,48.3532711645556,1995-08-12,1995-09-03,3,
2011_724,Pigeon River,2011,Natural,132.840500907,-91.478751585705,48.2239225146936,2011-08-28,2011-11-17,3,
1995_1315,Pigeon River,1995,Natural,28.1576329566,-91.1199746441679,49.0755358549103,1995-06-20,1995-08-24,3,
2021_1204,Pigeon River,2021,Natural,521.625020593,-90.7870068212277,48.8864351879837,2021-06-04,2021-09-02,3,
2006_745,Pigeon River,2006,Natural,400.763098857,-91.3390079143366,48.2080668551529,2006-07-12,2006-10-26,3,
2005_530,Pigeon River,2005,Natural,400.587203668,-91.6497477378121,48.2870606506919,2005-08-06,2005-08-12,3,
1991_2,Pigeon River,1991,Natural,271.58151955,-89.0848501103729,48.2271408079056,1991-08-27,1991-10-10,3,
1995_1317,Pigeon River,1995,Natural,1386.31617704,-91.1708404719198,48.9810941355521,1995-06-22,1995-06-23,3,
2021_1573,Pigeon River,2021,Natural,222.586417891,-91.0510840434107,48.6317314976125,2021-06-04,2021-06-23,3,
2011_723,Pigeon River,2011,Natural,62.1356572101,-91.3942987987815,48.1679474673343,2011-07-20,2011-11-10,3,
2005_599,Pigeon River,2005,Natural,42.7445310487,-91.1712121771141,48.1361935654078,2005-07-31,2005-09-07,3,
2006_743,Pigeon River,2006,Natural,177.952093112,-91.3026174670208,48.2371526544465,2006-09-11,2006-10-26,3,
2005_1001,Pigeon River,2005,Natural,153.393233438,-91.3637162635302,48.1864465838491,2005-08-01,2005-10-07,3,
2006_744,Pigeon River,2006,Natural,246.650530773,-91.2451081422083,48.1572326218544,2006-07-15,2006-07-16,3,
2024_651,Pigeon River,2024,Natural,41.1078608267,-90.1312736454068,48.4034176281693,2024-10-03,2024-10-04,3,
2006_742,Pigeon River,2006,Natural,196.046904298,-91.8306155178736,48.2633716267208,2006-07-06,2006-09-03,3,
