GID,water_year,avg_cmi_anomaly
1988_47,1987,2.0880887521126055
1988_47,1988,9.447528371039068
1988_47,1989,59.740639296031986
1988_51,1982,16.533206333628176
1988_51,1983,15.081469127357664
1988_51,1984,12.559689398356785
1988_51,1985,28.97754849659679
1988_51,1986,22.997132065647694
1988_51,1987,3.9054839964405867
1988_51,1988,5.475482103276443
1988_51,1989,42.70974745293255
1988_60,1982,25.6129437737024
1988_60,1983,16.88556062211409
1988_60,1984,20.164885128504633
1988_60,1985,29.222557792265974
1988_60,1986,26.67177694987193
1988_60,1987,18.034248859685736
1988_60,1988,12.705706803791625
1988_60,1989,23.31709764038456
1988_61,1982,27.700441177022807
1988_61,1983,13.568954484170309
1988_61,1984,13.642430260217417
1988_61,1985,33.828193161991734
1988_61,1986,20.06616123834327
1988_61,1987,16.17153118649354
1988_61,1988,9.385706334779345
1988_61,1989,23.943101187995413
1988_64,1982,27.855489891397315
1988_64,1983,14.0202952360202
1988_64,1984,13.409874007000893
1988_64,1985,32.62358315963858
1988_64,1986,20.24380237364746
1988_64,1987,15.729508755697523
1988_64,1988,7.336221712117944
1988_64,1989,22.714165491001133
1988_65,1982,27.65856819631394
1988_65,1983,13.289176112223359
1988_65,1984,15.461779492859119
1988_65,1985,31.169992913639373
1988_65,1986,21.184450877215532
1988_65,1987,16.46746844025715
1988_65,1988,11.730699378140894
1988_65,1989,23.676115730411947
1988_66,1982,18.48477392220979
1988_66,1983,8.952583490447696
1988_66,1984,16.69521627001715
1988_66,1985,33.927998097910624
1988_66,1986,22.373842754887697
1988_66,1987,12.635406981596653
1988_66,1988,10.46860053804194
1988_66,1989,27.07877445162179
1988_68,1982,19.272271028770593
1988_68,1983,7.92548709913798
1988_68,1984,16.42065014486088
1988_68,1985,34.58099795976119
1988_68,1986,21.162982430439783
1988_68,1987,12.80129400055785
1988_68,1988,10.705570243075828
1988_68,1989,26.673071969483523
1988_69,1982,29.298674885257817
1988_69,1983,17.139618577105956
1988_69,1984,15.664878037054425
1988_69,1985,34.969775467581925
1988_69,1986,22.968362381979865
